transaction_id,sender_account,receiver_account,amount,transaction_type,transaction_channel,transaction_location,transaction_hour,transaction_frequency,average_transaction_amount,account_age_days,previous_transaction_count,previous_suspicious_count,receiver_count,international_transaction,cash_transaction,balance_before,balance_after,label
TXN109060,AC10000246,AC10000017,13192.88,Transfer,Online,Ahmedabad,3,3,27908.78,3173,27,1,11,0,0,358630.68,345437.8,0
TXN109061,AC10000237,AC10000272,3814.94,Cash Withdrawal,Mobile Banking,Kolkata,2,2,42010.33,691,41,2,3,0,1,41881.9,38066.96,0
TXN109062,AC10000104,AC10000009,16612.82,Transfer,ATM,Pune,7,3,2833.83,1591,47,1,13,0,0,463087.13,446474.31,0
TXN109063,AC10000007,AC10000249,4664.23,Transfer,Online,Kolkata,10,9,4927.49,604,50,0,1,0,0,434353.08,429688.85,0
TXN109064,AC10000283,AC10000437,4379.88,Transfer,Online,Hyderabad,15,7,17779.07,1145,48,0,13,0,0,374900.57,370520.69,0
TXN109065,AC10000001,AC10000201,47341.2,Cash Deposit,ATM,Nagpur,13,3,7286.31,2286,49,1,9,0,1,118329.11,70987.91,0
TXN109066,AC10000219,AC10000059,31339.76,Transfer,Online,Kolkata,22,6,18843.54,2138,33,0,5,1,0,39025.68,7685.92,0
TXN109067,AC10000464,AC10000375,4959.83,Online Payment,Mobile Banking,Bengaluru,18,1,8983.7,50,38,1,8,0,0,220608.61,215648.78,0
TXN109068,AC10000230,AC10000393,6920.2,Online Payment,Online,Nagpur,22,3,8405.41,1145,42,1,7,0,0,187778.36,180858.16,0
TXN109069,AC10000455,AC10000140,8335.14,Online Payment,Mobile Banking,Kolkata,1,3,3686.03,1903,41,1,1,0,0,38768.08,30432.94,0
TXN109070,AC10000172,AC10000119,22111.05,Transfer,Branch,Kolkata,11,5,8248.4,3646,34,0,5,0,0,288584.55,266473.5,0
TXN109071,AC10000087,AC10000041,10410.54,Transfer,Mobile Banking,Delhi,10,3,15269.26,3324,35,0,9,0,0,482544.62,472134.08,0
TXN109072,AC10000041,AC10000399,6692.42,Transfer,Online,Ahmedabad,15,6,6313.75,2601,45,1,14,0,0,354817.55,348125.13,0
TXN109073,AC10000123,AC10000322,6018.3,Cash Withdrawal,Online,Kolkata,10,3,12547.96,2067,28,0,1,0,1,444100.85,438082.55,0
TXN109074,AC10000331,AC10000331,5295.44,Online Payment,ATM,Jaipur,2,5,6076.97,344,41,0,13,0,0,21622.3,16326.86,0
TXN109075,AC10000298,AC10000267,5057.73,Cash Withdrawal,Mobile Banking,Pune,22,3,7253.76,75,37,0,10,0,1,117437.74,112380.01,0
TXN109076,AC10000373,AC10000008,43181.06,Cash Deposit,Branch,Jaipur,9,3,7588.71,2800,37,2,6,0,1,372701.15,329520.09,1
TXN109077,AC10000417,AC10000183,15697.42,Transfer,Branch,Mumbai,4,2,16230.96,3582,35,1,7,0,0,357145.23,341447.81,0
TXN109078,AC10000178,AC10000480,12753.3,Online Payment,Online,Hyderabad,12,5,20963.2,1683,35,0,5,0,0,56626.09,43872.79,0
TXN109079,AC10000063,AC10000134,12342.62,Transfer,ATM,Nagpur,23,5,39634.14,3195,39,3,14,0,0,490036.79,477694.17,0
TXN109080,AC10000484,AC10000181,7121.93,Transfer,Online,Kolkata,5,4,19914.0,1315,35,0,9,0,0,167158.93,160037.0,0
TXN109081,AC10000165,AC10000404,6397.9,Online Payment,ATM,Pune,19,3,15201.18,1969,36,0,1,0,0,160524.72,154126.82,0
TXN109082,AC10000489,AC10000423,48289.02,Cash Deposit,Online,Kolkata,2,3,38038.16,1683,34,0,2,0,1,286132.23,237843.21,0
TXN109083,AC10000187,AC10000355,7895.02,Transfer,Online,Jaipur,21,6,14344.27,1982,41,1,2,0,0,432396.25,424501.23,0
TXN109084,AC10000383,AC10000072,2572.59,Transfer,Branch,Hyderabad,8,2,17889.98,1338,38,2,9,0,0,248041.3,245468.71,0
TXN109085,AC10000209,AC10000498,10103.59,Transfer,Mobile Banking,Hyderabad,20,4,22344.68,3282,42,0,1,0,0,321151.33,311047.74,0
TXN109086,AC10000227,AC10000113,4075.6,Cash Deposit,Branch,Delhi,6,6,13434.3,2322,42,1,14,0,1,448506.62,444431.02,0
TXN109087,AC10000432,AC10000107,9255.66,Transfer,Branch,Hyderabad,22,6,11480.36,595,41,0,9,0,0,59809.01,50553.35,0
TXN109088,AC10000389,AC10000290,19613.33,Online Payment,Mobile Banking,Ahmedabad,6,6,10769.0,2002,47,0,11,0,0,359434.37,339821.04,0
TXN109089,AC10000048,AC10000313,1581.72,Transfer,Online,Pune,1,5,8269.6,910,40,0,8,0,0,497585.52,496003.8,0
TXN109090,AC10000224,AC10000117,4753.21,Cash Deposit,Online,Delhi,7,2,8692.33,2240,32,0,10,0,1,232988.91,228235.7,0
TXN109091,AC10000003,AC10000120,2910.05,Transfer,Branch,Ahmedabad,17,4,23932.22,1591,49,0,5,0,0,455997.32,453087.27,0
TXN109092,AC10000372,AC10000147,6946.04,Transfer,ATM,Pune,0,5,5882.56,3380,37,1,10,0,0,64425.1,57479.06,0
TXN109093,AC10000175,AC10000327,7891.09,Cash Withdrawal,ATM,Hyderabad,9,6,13124.54,1474,45,0,7,0,1,302693.12,294802.03,0
TXN109094,AC10000446,AC10000415,33993.62,Cash Withdrawal,Online,Kolkata,5,4,11816.34,3000,30,1,11,0,1,375444.86,341451.24,0
TXN109095,AC10000099,AC10000210,13293.7,Transfer,ATM,Hyderabad,17,5,4751.97,1997,35,4,7,0,0,493647.04,480353.34,0
TXN109096,AC10000116,AC10000296,8642.13,Cash Deposit,ATM,Nagpur,12,8,20691.56,3021,34,2,2,1,1,404831.75,396189.62,0
TXN109097,AC10000270,AC10000398,22770.64,Online Payment,Online,Pune,20,5,5034.42,3252,45,0,9,1,0,80717.77,57947.13,0
TXN109098,AC10000447,AC10000103,14530.48,Transfer,ATM,Kolkata,0,6,7392.72,323,47,0,5,0,0,352114.78,337584.3,0
TXN109099,AC10000368,AC10000124,5840.39,Transfer,ATM,Pune,22,4,11350.61,975,38,1,6,0,0,29451.71,23611.32,0
TXN109100,AC10000253,AC10000245,21610.98,Transfer,Mobile Banking,Nagpur,0,4,31607.2,2831,39,0,1,0,0,275581.01,253970.03,0
TXN109101,AC10000317,AC10000379,18380.28,Cash Deposit,Mobile Banking,Pune,11,3,16834.24,1979,55,0,4,1,1,441053.35,422673.07,0
TXN109102,AC10000415,AC10000356,8430.78,Transfer,Mobile Banking,Delhi,7,4,14687.44,3408,32,1,5,0,0,138291.15,129860.37,0
TXN109103,AC10000095,AC10000209,3794.64,Transfer,Mobile Banking,Hyderabad,20,2,28889.74,910,29,0,5,0,0,137296.9,133502.26,0
TXN109104,AC10000273,AC10000421,3458.44,Cash Deposit,Online,Ahmedabad,4,5,10106.11,392,44,0,12,1,1,439350.14,435891.7,0
TXN109105,AC10000380,AC10000428,8673.05,Online Payment,Mobile Banking,Pune,2,8,43980.76,3335,41,0,8,0,0,47215.07,38542.02,0
TXN109106,AC10000024,AC10000393,27213.07,Transfer,ATM,Delhi,17,1,16647.04,3631,26,0,2,0,0,139351.96,112138.89,0
TXN109107,AC10000116,AC10000314,13123.72,Transfer,Branch,Jaipur,5,4,13088.19,2781,38,0,4,0,0,399333.53,386209.81,0
TXN109108,AC10000151,AC10000404,15509.89,Cash Deposit,Online,Chennai,3,4,3732.38,251,36,0,10,0,1,54335.87,38825.98,0
TXN109109,AC10000338,AC10000109,3706.44,Transfer,Mobile Banking,Bengaluru,14,5,22630.28,112,34,0,1,0,0,306600.56,302894.12,0
TXN109110,AC10000050,AC10000377,12154.12,Transfer,Online,Nagpur,3,5,17017.75,3092,46,0,12,1,0,17031.51,4877.39,1
TXN109111,AC10000206,AC10000348,4328.82,Cash Deposit,Online,Hyderabad,5,4,10383.95,650,35,0,8,0,1,195390.35,191061.53,0
TXN109112,AC10000498,AC10000050,18719.98,Online Payment,Mobile Banking,Chennai,17,4,8642.26,3165,53,0,3,0,0,386880.76,368160.78,0
TXN109113,AC10000335,AC10000404,37617.95,Online Payment,Branch,Jaipur,17,5,44418.13,3528,42,1,5,0,0,409042.12,371424.17,0
TXN109114,AC10000079,AC10000105,8365.21,Transfer,ATM,Hyderabad,9,4,7148.69,2078,43,1,14,0,0,351705.97,343340.76,0
TXN109115,AC10000070,AC10000420,18111.88,Cash Withdrawal,Branch,Jaipur,12,3,15054.22,1226,25,2,4,0,1,107020.21,88908.33,0
TXN109116,AC10000027,AC10000373,3215.16,Transfer,Online,Mumbai,19,2,12273.4,2529,52,0,2,0,0,367962.91,364747.75,0
TXN109117,AC10000271,AC10000027,8637.06,Transfer,Branch,Nagpur,21,4,18772.11,622,31,1,2,0,0,352336.86,343699.8,0
TXN109118,AC10000050,AC10000456,32702.7,Online Payment,Online,Pune,17,7,3439.64,3266,44,2,4,0,0,429847.67,397144.97,1
TXN109119,AC10000292,AC10000288,5791.7,Online Payment,Mobile Banking,Mumbai,6,6,18579.76,2181,37,0,5,0,0,459724.77,453933.07,0
TXN109120,AC10000247,AC10000257,9062.65,Transfer,ATM,Delhi,7,1,33947.03,3598,54,1,3,0,0,432060.43,422997.78,0
TXN109121,AC10000264,AC10000273,11581.09,Transfer,Mobile Banking,Delhi,5,2,3485.0,1929,41,0,4,0,0,331835.57,320254.48,0
TXN109122,AC10000079,AC10000137,3811.43,Transfer,ATM,Nagpur,1,5,6478.33,1935,40,0,6,0,0,382290.53,378479.1,0
TXN109123,AC10000387,AC10000340,39078.08,Cash Deposit,ATM,Hyderabad,21,7,17328.45,1542,33,1,11,0,1,440785.69,401707.61,0
TXN109124,AC10000190,AC10000301,23679.11,Online Payment,ATM,Mumbai,7,2,11000.14,3222,45,0,5,0,0,234977.41,211298.3,0
TXN109125,AC10000047,AC10000480,19457.97,Transfer,ATM,Nagpur,9,2,18665.83,828,37,0,1,0,0,193253.75,173795.78,0
TXN109126,AC10000461,AC10000322,15372.61,Transfer,Online,Bengaluru,16,4,19467.31,323,46,0,8,0,0,108827.42,93454.81,0
TXN109127,AC10000361,AC10000032,5056.49,Transfer,Mobile Banking,Chennai,21,6,13891.33,1331,30,1,2,0,0,136442.13,131385.64,0
TXN109128,AC10000354,AC10000045,25021.2,Transfer,ATM,Mumbai,11,4,37740.58,242,48,0,1,0,0,274420.76,249399.56,0
TXN109129,AC10000472,AC10000265,8753.41,Cash Withdrawal,ATM,Mumbai,10,5,19570.57,499,44,0,14,1,1,70544.94,61791.53,0
TXN109130,AC10000488,AC10000030,3210.89,Online Payment,Online,Bengaluru,16,4,5069.35,1168,37,0,11,0,0,399523.45,396312.56,0
TXN109131,AC10000352,AC10000084,5637.67,Transfer,Online,Jaipur,15,7,18923.51,1216,35,0,5,0,0,91066.45,85428.78,0
TXN109132,AC10000189,AC10000166,3968.98,Transfer,ATM,Delhi,21,2,11748.2,3450,44,1,4,0,0,185325.57,181356.59,0
TXN109133,AC10000416,AC10000316,35650.09,Transfer,Mobile Banking,Chennai,9,2,17129.77,219,49,1,14,0,0,79637.33,43987.24,0
TXN109134,AC10000256,AC10000001,30595.13,Cash Deposit,ATM,Bengaluru,19,3,25640.66,302,42,1,3,0,1,426546.99,395951.86,0
TXN109135,AC10000222,AC10000249,42450.58,Transfer,Online,Chennai,2,3,34293.02,1025,32,0,9,1,0,403775.12,361324.54,0
TXN109136,AC10000372,AC10000261,9859.16,Cash Deposit,Online,Kolkata,18,3,12675.6,3018,37,1,8,0,1,178322.78,168463.62,0
TXN109137,AC10000241,AC10000063,3645.97,Transfer,Mobile Banking,Kolkata,3,3,20694.32,2141,50,0,13,0,0,216866.18,213220.21,0
TXN109138,AC10000269,AC10000483,7238.98,Transfer,Branch,Delhi,18,2,5946.32,1561,37,1,5,0,0,446203.29,438964.31,0
TXN109139,AC10000001,AC10000164,10025.74,Cash Withdrawal,Mobile Banking,Bengaluru,8,5,8877.78,1588,43,1,10,0,1,60357.82,50332.08,0
TXN109140,AC10000034,AC10000321,5728.25,Transfer,Online,Pune,19,6,8324.21,615,58,0,10,0,0,474818.35,469090.1,0
TXN109141,AC10000446,AC10000334,12979.15,Cash Withdrawal,Mobile Banking,Ahmedabad,16,4,23501.74,2962,46,3,11,0,1,124557.96,111578.81,0
TXN109142,AC10000079,AC10000201,7722.06,Cash Deposit,Mobile Banking,Hyderabad,3,2,36878.1,2690,43,0,10,0,1,327566.92,319844.86,0
TXN109143,AC10000236,AC10000222,9261.16,Online Payment,Mobile Banking,Mumbai,16,5,95385.06,440,38,0,8,0,0,206770.96,197509.8,0
TXN109144,AC10000334,AC10000152,5062.27,Transfer,Online,Jaipur,2,2,21004.6,1457,34,1,5,0,0,243679.41,238617.14,0
TXN109145,AC10000377,AC10000132,9518.6,Cash Withdrawal,Branch,Mumbai,19,1,24919.07,2729,32,1,3,0,1,51640.45,42121.85,0
TXN109146,AC10000349,AC10000114,9405.73,Transfer,ATM,Delhi,3,3,3896.65,3267,41,0,9,0,0,301319.32,291913.59,0
TXN109147,AC10000098,AC10000462,6868.29,Online Payment,ATM,Kolkata,8,3,3753.56,2391,50,0,10,0,0,427224.26,420355.97,0
TXN109148,AC10000082,AC10000217,12268.1,Cash Withdrawal,ATM,Bengaluru,5,1,6822.21,483,48,1,13,0,1,230506.04,218237.94,0
TXN109149,AC10000455,AC10000196,2521.79,Transfer,Branch,Chennai,18,5,5310.11,3539,47,1,8,0,0,376891.94,374370.15,0
TXN109150,AC10000477,AC10000281,9011.04,Transfer,Mobile Banking,Ahmedabad,6,5,16735.54,2295,47,0,10,0,0,168511.45,159500.41,0
TXN109151,AC10000415,AC10000202,58839.67,Online Payment,Branch,Hyderabad,15,4,37087.83,3061,31,1,12,0,0,299484.05,240644.38,0
TXN109152,AC10000192,AC10000483,11417.21,Online Payment,Branch,Mumbai,14,7,12093.6,779,44,0,12,0,0,58293.76,46876.55,0
TXN109153,AC10000253,AC10000135,6188.92,Online Payment,Branch,Nagpur,15,4,7835.7,3295,32,0,5,0,0,441299.07,435110.15,0
TXN109154,AC10000409,AC10000234,33588.56,Online Payment,Branch,Bengaluru,13,2,14634.51,2205,35,1,14,0,0,471583.05,437994.49,0
TXN109155,AC10000038,AC10000141,4570.83,Online Payment,Online,Delhi,3,4,7519.23,1505,56,0,7,0,0,458142.8,453571.97,0
TXN109156,AC10000014,AC10000196,2384.69,Cash Deposit,Online,Chennai,22,4,8430.8,3195,40,0,11,0,1,230900.53,228515.84,0
TXN109157,AC10000392,AC10000498,23353.89,Transfer,Mobile Banking,Hyderabad,1,1,10571.46,799,50,0,5,1,0,63288.58,39934.69,0
TXN109158,AC10000347,AC10000043,10154.12,Transfer,Online,Kolkata,6,6,15442.3,3094,35,0,11,0,0,244110.26,233956.14,0
TXN109159,AC10000310,AC10000057,14522.07,Cash Deposit,Mobile Banking,Delhi,23,5,4061.48,475,41,0,12,0,1,290298.94,275776.87,0
TXN109160,AC10000386,AC10000420,5218.19,Transfer,Mobile Banking,Chennai,6,7,3208.02,730,39,0,1,0,0,285620.47,280402.28,0
TXN109161,AC10000209,AC10000142,4819.97,Cash Deposit,ATM,Hyderabad,5,3,6863.47,2749,38,1,3,1,1,330012.03,325192.06,0
TXN109162,AC10000357,AC10000210,17209.76,Transfer,Mobile Banking,Chennai,19,8,16851.28,2595,45,1,13,0,0,124423.09,107213.33,0
TXN109163,AC10000462,AC10000072,5538.0,Cash Deposit,ATM,Hyderabad,8,3,5272.77,478,40,2,11,0,1,40972.2,35434.2,0
TXN109164,AC10000089,AC10000224,5050.04,Transfer,Online,Kolkata,16,2,39535.25,2183,33,0,13,0,0,210307.42,205257.38,0
TXN109165,AC10000056,AC10000027,11742.2,Cash Deposit,ATM,Hyderabad,20,2,20879.04,3188,39,2,7,0,1,328434.48,316692.28,0
TXN109166,AC10000094,AC10000128,53382.55,Cash Deposit,Mobile Banking,Kolkata,10,7,18540.31,659,32,2,10,0,1,143390.4,90007.85,1
TXN109167,AC10000093,AC10000106,7148.97,Transfer,Mobile Banking,Mumbai,15,6,20921.84,1850,35,1,13,0,0,372492.43,365343.46,0
TXN109168,AC10000340,AC10000165,2723.7,Online Payment,ATM,Jaipur,0,4,15833.78,278,26,1,2,0,0,395618.36,392894.66,0
TXN109169,AC10000085,AC10000215,9543.74,Cash Deposit,Online,Chennai,15,6,16683.63,1682,25,0,10,0,1,135747.34,126203.6,0
TXN109170,AC10000445,AC10000071,25076.07,Online Payment,Online,Jaipur,16,9,26902.0,2853,32,0,9,0,0,309428.44,284352.37,0
TXN109171,AC10000245,AC10000204,7284.28,Transfer,ATM,Mumbai,5,5,22987.06,923,32,0,4,0,0,23647.15,16362.87,0
TXN109172,AC10000022,AC10000153,3235.25,Transfer,ATM,Delhi,21,7,14587.78,2900,42,1,3,0,0,234885.73,231650.48,0
TXN109173,AC10000291,AC10000067,16811.0,Transfer,Branch,Kolkata,10,3,41896.09,2888,33,1,4,0,0,128879.23,112068.23,0
TXN109174,AC10000485,AC10000090,40321.89,Transfer,Mobile Banking,Pune,6,3,12619.66,245,44,0,5,0,0,381731.18,341409.29,0
TXN109175,AC10000272,AC10000260,2108.74,Transfer,Branch,Nagpur,15,4,8927.66,1747,42,1,6,0,0,265906.4,263797.66,0
TXN109176,AC10000306,AC10000362,36287.92,Transfer,Online,Mumbai,21,5,4576.02,2346,41,1,4,0,0,335773.94,299486.02,0
TXN109177,AC10000122,AC10000228,24072.0,Online Payment,ATM,Hyderabad,1,5,7503.26,1961,46,1,7,0,0,183462.85,159390.85,0
TXN109178,AC10000128,AC10000079,6113.85,Online Payment,Mobile Banking,Pune,19,6,26217.34,482,34,1,4,0,0,324747.48,318633.63,0
TXN109179,AC10000113,AC10000096,10716.6,Online Payment,Branch,Chennai,12,5,11736.85,3504,39,1,12,0,0,29150.45,18433.85,0
TXN109180,AC10000427,AC10000349,7653.41,Online Payment,Online,Kolkata,12,6,16386.91,495,44,2,6,0,0,132112.57,124459.16,0
TXN109181,AC10000273,AC10000330,7380.3,Cash Deposit,Online,Bengaluru,14,2,12647.18,2860,49,0,11,0,1,177575.81,170195.51,0
TXN109182,AC10000336,AC10000469,4455.15,Cash Deposit,Mobile Banking,Chennai,14,3,5490.73,3177,35,0,5,0,1,235161.95,230706.8,0
TXN109183,AC10000442,AC10000382,2741.28,Transfer,Online,Delhi,8,4,9951.22,3211,43,1,9,0,0,393302.81,390561.53,0
TXN109184,AC10000130,AC10000246,19517.59,Transfer,Branch,Nagpur,17,5,6978.02,2536,45,0,2,0,0,166635.31,147117.72,0
TXN109185,AC10000132,AC10000272,25440.27,Cash Withdrawal,ATM,Pune,13,3,9044.21,1570,42,0,13,0,1,380706.85,355266.58,0
TXN109186,AC10000085,AC10000495,9376.0,Online Payment,Online,Nagpur,22,3,6739.16,688,39,0,9,0,0,278791.74,269415.74,0
TXN109187,AC10000423,AC10000403,14032.07,Cash Withdrawal,Branch,Jaipur,13,1,16415.01,705,47,0,9,0,1,333879.57,319847.5,0
TXN109188,AC10000482,AC10000157,25771.79,Online Payment,Online,Kolkata,3,9,20348.28,934,44,0,9,0,0,320685.44,294913.65,0
TXN109189,AC10000350,AC10000116,2822.93,Transfer,ATM,Delhi,13,4,12276.29,1176,45,0,11,0,0,136907.08,134084.15,0
TXN109190,AC10000390,AC10000435,1325.7,Cash Deposit,Online,Chennai,9,6,3292.59,2533,33,0,9,1,1,205691.17,204365.47,0
TXN109191,AC10000081,AC10000018,13250.9,Cash Deposit,Branch,Pune,10,2,4981.15,1340,41,2,1,0,1,496698.56,483447.66,0
TXN109192,AC10000487,AC10000442,4044.78,Online Payment,Mobile Banking,Ahmedabad,21,5,18260.72,1612,42,0,13,0,0,35826.67,31781.89,0
TXN109193,AC10000473,AC10000172,1910.22,Online Payment,Online,Ahmedabad,0,8,7343.34,2517,36,0,8,1,0,164593.7,162683.48,0
TXN109194,AC10000325,AC10000016,7843.01,Cash Deposit,Mobile Banking,Mumbai,13,5,7348.34,3627,39,0,9,0,1,209266.12,201423.11,0
TXN109195,AC10000069,AC10000449,18293.79,Transfer,Online,Ahmedabad,7,7,12550.03,2776,25,0,6,0,0,181633.05,163339.26,0
TXN109196,AC10000148,AC10000240,38590.69,Transfer,ATM,Nagpur,5,4,7194.8,3124,34,0,8,1,0,217094.61,178503.92,0
TXN109197,AC10000448,AC10000386,1393.95,Transfer,ATM,Kolkata,10,6,3022.11,356,44,0,7,0,0,418855.04,417461.09,0
TXN109198,AC10000016,AC10000056,1299.3,Online Payment,Branch,Mumbai,13,5,6580.15,50,35,0,10,0,0,488963.28,487663.98,0
TXN109199,AC10000307,AC10000079,3167.12,Transfer,Online,Bengaluru,6,5,9230.34,3045,41,0,13,0,0,427480.35,424313.23,0
TXN109200,AC10000105,AC10000103,13070.49,Transfer,Online,Hyderabad,21,2,8366.84,3553,52,2,12,0,0,152793.45,139722.96,0
TXN109201,AC10000165,AC10000284,25197.29,Transfer,ATM,Bengaluru,6,5,18927.86,2789,36,1,10,0,0,254776.27,229578.98,0
TXN109202,AC10000488,AC10000193,2322.76,Online Payment,Online,Bengaluru,20,1,12712.25,134,37,0,1,0,0,307913.52,305590.76,0
TXN109203,AC10000201,AC10000005,31601.27,Cash Deposit,Mobile Banking,Mumbai,18,6,12140.45,2152,45,2,1,0,1,32101.27,500.0,0
TXN109204,AC10000197,AC10000106,34205.35,Cash Deposit,Online,Ahmedabad,21,3,25454.12,1077,43,0,13,1,1,64480.92,30275.57,0
TXN109205,AC10000426,AC10000278,1687.87,Transfer,ATM,Jaipur,9,4,4353.09,1190,40,0,12,0,0,321911.15,320223.28,0
TXN109206,AC10000185,AC10000373,9457.92,Transfer,ATM,Hyderabad,21,5,33179.77,3566,47,0,9,0,0,287150.93,277693.01,0
TXN109207,AC10000322,AC10000100,5956.81,Transfer,ATM,Mumbai,8,1,35104.95,815,39,0,4,0,0,324466.53,318509.72,0
TXN109208,AC10000265,AC10000238,6662.68,Online Payment,Mobile Banking,Mumbai,17,4,11131.14,1202,45,1,7,0,0,425592.62,418929.94,0
TXN109209,AC10000363,AC10000269,34672.81,Online Payment,ATM,Jaipur,16,4,9295.99,1532,45,0,11,0,0,194829.98,160157.17,0
TXN109210,AC10000100,AC10000321,30737.87,Cash Deposit,Online,Mumbai,12,4,28722.59,1994,29,2,8,0,1,53823.75,23085.88,0
TXN109211,AC10000342,AC10000400,6305.52,Transfer,Mobile Banking,Jaipur,3,2,10108.8,639,35,0,2,0,0,292669.84,286364.32,0
TXN109212,AC10000320,AC10000489,4826.76,Online Payment,Online,Bengaluru,20,6,15098.4,1134,31,1,8,0,0,416982.38,412155.62,0
TXN109213,AC10000214,AC10000086,26889.14,Cash Withdrawal,Branch,Bengaluru,6,10,14378.45,434,39,1,6,0,1,119901.84,93012.7,0
TXN109214,AC10000278,AC10000320,18775.57,Transfer,Mobile Banking,Pune,7,3,16491.66,756,37,0,2,0,0,200640.37,181864.8,0
TXN109215,AC10000162,AC10000032,10897.91,Transfer,Online,Hyderabad,15,1,5870.63,201,43,0,10,0,0,43027.52,32129.61,0
TXN109216,AC10000439,AC10000336,11124.5,Cash Withdrawal,ATM,Chennai,11,3,15970.61,1434,31,0,13,0,1,234426.21,223301.71,0
TXN109217,AC10000157,AC10000051,4947.69,Cash Deposit,Online,Chennai,0,7,6763.36,577,36,0,10,0,1,163101.58,158153.89,0
TXN109218,AC10000422,AC10000079,13342.9,Online Payment,Mobile Banking,Nagpur,5,2,8130.49,3327,46,0,6,1,0,330802.43,317459.53,0
TXN109219,AC10000251,AC10000186,2362.75,Online Payment,Branch,Jaipur,0,4,21943.03,2919,47,0,9,0,0,199534.65,197171.9,0
TXN109220,AC10000366,AC10000174,4744.73,Transfer,Online,Mumbai,7,2,8651.32,2939,46,1,4,0,0,351855.12,347110.39,0
TXN109221,AC10000097,AC10000436,19860.66,Cash Withdrawal,ATM,Jaipur,11,4,7926.76,2369,28,1,11,0,1,92966.96,73106.3,0
TXN109222,AC10000018,AC10000106,13136.27,Transfer,Branch,Pune,15,2,13699.72,3005,36,1,7,0,0,385364.39,372228.12,0
TXN109223,AC10000327,AC10000063,9676.81,Cash Withdrawal,ATM,Kolkata,0,4,28794.01,2232,30,0,7,0,1,197084.05,187407.24,0
TXN109224,AC10000449,AC10000076,15128.91,Cash Deposit,Online,Chennai,3,4,57288.55,533,32,1,6,0,1,243083.6,227954.69,0
TXN109225,AC10000383,AC10000316,2543.76,Cash Deposit,ATM,Jaipur,18,4,25215.52,3422,37,2,9,0,1,110975.95,108432.19,0
TXN109226,AC10000097,AC10000321,60845.06,Online Payment,Branch,Delhi,17,5,24999.66,238,37,0,3,0,0,377109.89,316264.83,0
TXN109227,AC10000001,AC10000373,6956.01,Cash Withdrawal,Online,Delhi,7,5,11815.05,2121,36,0,6,0,1,149273.45,142317.44,0
TXN109228,AC10000216,AC10000081,12061.54,Online Payment,Online,Kolkata,5,4,63344.93,3302,51,0,8,0,0,448670.15,436608.61,0
TXN109229,AC10000132,AC10000361,15076.08,Transfer,Mobile Banking,Jaipur,12,4,13653.72,2287,41,1,9,0,0,200829.2,185753.12,0
TXN109230,AC10000260,AC10000128,8703.3,Transfer,Online,Hyderabad,19,2,11725.24,2995,41,0,7,0,0,246066.78,237363.48,0
TXN109231,AC10000125,AC10000183,7442.87,Cash Deposit,ATM,Kolkata,2,4,15388.9,2427,36,1,8,0,1,233772.64,226329.77,0
TXN109232,AC10000082,AC10000243,10357.53,Online Payment,Branch,Ahmedabad,14,3,14250.5,2024,49,0,7,0,0,303748.79,293391.26,0
TXN109233,AC10000283,AC10000185,8035.51,Transfer,Online,Ahmedabad,5,6,5108.67,3605,40,0,5,0,0,299217.49,291181.98,0
TXN109234,AC10000171,AC10000498,10793.36,Transfer,Branch,Pune,5,4,7627.49,1817,47,1,3,0,0,289161.8,278368.44,0
TXN109235,AC10000059,AC10000220,29673.9,Transfer,ATM,Nagpur,4,9,15367.89,1287,48,1,8,0,0,88888.96,59215.06,0
TXN109236,AC10000032,AC10000071,6367.33,Cash Deposit,ATM,Kolkata,18,4,7183.71,1863,31,0,6,0,1,144402.9,138035.57,0
TXN109237,AC10000161,AC10000457,9513.71,Online Payment,ATM,Mumbai,9,6,18281.25,525,54,2,4,1,0,278107.3,268593.59,0
TXN109238,AC10000284,AC10000342,4446.57,Cash Withdrawal,Mobile Banking,Pune,8,4,12284.61,1117,33,0,13,0,1,498419.99,493973.42,0
TXN109239,AC10000106,AC10000154,7053.92,Online Payment,Branch,Hyderabad,13,6,22060.49,2433,48,0,8,0,0,193289.81,186235.89,0
TXN109240,AC10000105,AC10000245,924.62,Cash Withdrawal,Online,Nagpur,21,4,11072.62,1961,21,0,10,0,1,172693.47,171768.85,0
TXN109241,AC10000439,AC10000140,14566.67,Transfer,Online,Kolkata,4,4,16412.01,2316,38,2,5,0,0,188667.28,174100.61,0
TXN109242,AC10000228,AC10000071,14156.52,Cash Deposit,Online,Chennai,6,3,3696.06,1874,34,1,12,0,1,415538.92,401382.4,0
TXN109243,AC10000188,AC10000046,5635.57,Cash Withdrawal,Mobile Banking,Pune,16,5,4215.63,1015,31,0,11,0,1,329296.72,323661.15,0
TXN109244,AC10000070,AC10000047,34686.9,Online Payment,Mobile Banking,Bengaluru,22,3,7118.91,3022,40,0,7,0,0,453183.65,418496.75,0
TXN109245,AC10000318,AC10000079,12422.98,Transfer,Online,Chennai,16,3,14687.56,3107,41,0,5,0,0,61901.25,49478.27,0
TXN109246,AC10000464,AC10000422,8014.48,Transfer,ATM,Nagpur,8,2,7221.93,640,49,0,2,0,0,375212.91,367198.43,0
TXN109247,AC10000290,AC10000149,1153.99,Transfer,Online,Hyderabad,21,5,19261.45,1162,44,1,12,0,0,217361.95,216207.96,0
